adresse,num,proprio[global],collectif,sexe,statut_femme,proprio_titre*,proprio_particule*,proprio_name*,proprio_ad,proprio_numAd,commune_propio,proprio_region*,Pays,same_place*,commentaire,x_dom,y_dom,postcode_en2020_dom,source_dom,url_dom,score_dom
passage du Caire,45,Travey,,,,-0,-0,Travey,-0,Crécy-en-Brie,,Seine-et-Marne,France,non,,,,,,https://api-adresse.data.gouv.fr/search/?q=Crécy-en-Brie+-0&lat=48.8566&lon=2.3522&limit=100,
passage du Caire,47,Travey,,,,-0,-0,Travey,-0,Crécy-en-Brie,,Seine-et-Marne,France,non,,,,,,https://api-adresse.data.gouv.fr/search/?q=Crécy-en-Brie+-0&lat=48.8566&lon=2.3522&limit=100,
passage du Caire,53,Meyer,,,,-0,-0,Meyer,rue St Marc,17,Paris,Paris,France,non,,2.340413,48.870377,75002,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=17+rue+St+Marc&lat=48.8566&lon=2.3522&limit=100,0.6522718108002272
passage du Caire,55,Meyer,,,,-0,-0,Meyer,rue St Marc,17,Paris,Paris,France,non,,2.340413,48.870377,75002,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=17+rue+St+Marc&lat=48.8566&lon=2.3522&limit=100,0.6522718108002272
passage du Caire,57,Meyer,,,,-0,-0,Meyer,rue St Marc,17,Paris,Paris,France,non,,2.340413,48.870377,75002,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=17+rue+St+Marc&lat=48.8566&lon=2.3522&limit=100,0.6522718108002272
passage du Caire,59,Meyer,,,,-0,-0,Meyer,rue St Marc,17,Paris,Paris,France,non,,2.340413,48.870377,75002,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=17+rue+St+Marc&lat=48.8566&lon=2.3522&limit=100,0.6522718108002272
passage du Caire,87,Peigney,,,,-0,-0,Peigney,rue Nil,5,Paris,Paris,France,non,,2.347942,48.86774,75002,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=5+rue+Nil&lat=48.8566&lon=2.3522&limit=100,0.6683631119062425
passage du Caire,89,Peigney,,,,-0,-0,Peigney,rue Nil,5,Paris,Paris,France,non,,2.347942,48.86774,75002,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=5+rue+Nil&lat=48.8566&lon=2.3522&limit=100,0.6683631119062425
passage du Caire,91,Hospice de Isle-Adam,Etat,,,-0,-0,Hospice de Isle-Adam,Hospice de Isle Adam,-0,Isle-Adam,Seine-et-Oise,France,non,,,,,,https://api-adresse.data.gouv.fr/search/?q=-0+Hospice+de+Isle+Adam&lat=48.8566&lon=2.3522&limit=100,
passage du Caire,93,Hospice de Isle-Adam,Etat,,,-0,-0,Hospice de Isle-Adam,Hospice de Isle Adam,-0,Isle-Adam,Seine-et-Oise,France,non,,,,,,https://api-adresse.data.gouv.fr/search/?q=-0+Hospice+de+Isle+Adam&lat=48.8566&lon=2.3522&limit=100,
passage du Caire,95,Hospice de Isle-Adam,Etat,,,-0,-0,Hospice de Isle-Adam,Hospice de Isle Adam,-0,Isle-Adam,Seine-et-Oise,France,non,,,,,,https://api-adresse.data.gouv.fr/search/?q=-0+Hospice+de+Isle+Adam&lat=48.8566&lon=2.3522&limit=100,
passage du Caire,97,Hospice de Isle-Adam,Etat,,,-0,-0,Hospice de Isle-Adam,Hospice de Isle Adam,-0,Isle-Adam,Seine-et-Oise,France,non,,,,,,https://api-adresse.data.gouv.fr/search/?q=-0+Hospice+de+Isle+Adam&lat=48.8566&lon=2.3522&limit=100,
passage du Caire,107,Truchy,,,,-0,-0,Truchy,avenue Friedland,4,Paris,Paris,France,non,,2.304644,48.874986,75008,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=4+avenue+Friedland&lat=48.8566&lon=2.3522&limit=100,0.7623697529077923
passage du Caire,109,Truchy,,,,-0,-0,Truchy,avenue Friedland,4,Paris,Paris,France,non,,2.304644,48.874986,75008,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=4+avenue+Friedland&lat=48.8566&lon=2.3522&limit=100,0.7623697529077923
passage du Caire,111,Allard,,,,-0,-0,Allard,-0,-0,Joinville-le-Pont,Seine,France,non,,,,,,https://api-adresse.data.gouv.fr/search/?q=-0+-0&lat=48.8566&lon=2.3522&limit=100,
passage du Caire,113,Allard,,,,-0,-0,Allard,-0,-0,Joinville-le-Pont,Seine,France,non,,,,,,https://api-adresse.data.gouv.fr/search/?q=-0+-0&lat=48.8566&lon=2.3522&limit=100,
passage du Caire,115,Allard,,,,-0,-0,Allard,-0,-0,Joinville-le-Pont,Seine,France,non,,,,,,https://api-adresse.data.gouv.fr/search/?q=-0+-0&lat=48.8566&lon=2.3522&limit=100,
passage du Caire,117,Allard,,,,-0,-0,Allard,-0,-0,Joinville-le-Pont,Seine,France,non,,,,,,https://api-adresse.data.gouv.fr/search/?q=-0+-0&lat=48.8566&lon=2.3522&limit=100,
passage du Caire,119,Duvergier (Vve),,F,Veuve,-0,-0,Duvergier,avenue Kléber,22,Paris,Paris,France,non,,2.292787,48.871072,75016,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=22+avenue+Kléber&lat=48.8566&lon=2.3522&limit=100,0.8810003410474945
passage du Caire,121,Duvergier (Vve),,F,Veuve,-0,-0,Duvergier,avenue Kléber,22,Paris,Paris,France,non,,2.292787,48.871072,75016,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=22+avenue+Kléber&lat=48.8566&lon=2.3522&limit=100,0.8810003410474945
passage du Caire,123,Granger,,,,-0,-0,Granger,passage Caire,25,Paris,Paris,France,non,,2.350995,48.867695,75002,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=25+passage+Caire&lat=48.8566&lon=2.3522&limit=100,0.7479119474675073
passage du Caire,125,Granger,,,,-0,-0,Granger,passage Caire,25,Paris,Paris,France,non,,2.350995,48.867695,75002,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=25+passage+Caire&lat=48.8566&lon=2.3522&limit=100,0.7479119474675073
passage du Caire,127,Marois,,,,-0,-0,Marois,boulevard Bonne Nouvelle,10,Paris,Paris,France,non,,2.352292,48.869592,75002,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=10+boulevard+Bonne+Nouvelle&lat=48.8566&lon=2.3522&limit=100,0.717720995784006
passage du Caire,129,Marois,,,,-0,-0,Marois,boulevard Bonne Nouvelle,10,Paris,Paris,France,non,,2.352292,48.869592,75002,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=10+boulevard+Bonne+Nouvelle&lat=48.8566&lon=2.3522&limit=100,0.717720995784006
passage du Caire,139,Delisle,,,,-0,-0,Delisle,rue Alexandrie,31,Paris,Paris,France,non,,2.302756,48.848426,75015,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=31+rue+Alexandrie&lat=48.8566&lon=2.3522&limit=100,0.46268565745067186
passage du Caire,141,Delisle,,,,-0,-0,Delisle,rue Alexandrie,31,Paris,Paris,France,non,,2.302756,48.848426,75015,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=31+rue+Alexandrie&lat=48.8566&lon=2.3522&limit=100,0.46268565745067186
passage du Caire,145,Champin,,,,-0,-0,Champin,rue Ecoles,17,Paris,Paris,France,non,,2.351162,48.847798,75005,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=17+rue+Ecoles&lat=48.8566&lon=2.3522&limit=100,0.6898917033284033
passage du Caire,147,Champin,,,,-0,-0,Champin,rue Ecoles,17,Paris,Paris,France,non,,2.351162,48.847798,75005,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=17+rue+Ecoles&lat=48.8566&lon=2.3522&limit=100,0.6898917033284033
passage du Caire,149,Champin,,,,-0,-0,Champin,rue Ecoles,17,Paris,Paris,France,non,,2.351162,48.847798,75005,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=17+rue+Ecoles&lat=48.8566&lon=2.3522&limit=100,0.6898917033284033
passage du Caire,151,Champin,,,,-0,-0,Champin,rue Ecoles,17,Paris,Paris,France,non,,2.351162,48.847798,75005,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=17+rue+Ecoles&lat=48.8566&lon=2.3522&limit=100,0.6898917033284033
passage du Caire,8,Boutron,,,,-0,-0,Boutron,passage Caire,25,Paris,Paris,France,non,,2.350995,48.867695,75002,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=25+passage+Caire&lat=48.8566&lon=2.3522&limit=100,0.7479119474675073
passage du Caire,10,Boutron,,,,-0,-0,Boutron,passage Caire,25,Paris,Paris,France,non,,2.350995,48.867695,75002,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=25+passage+Caire&lat=48.8566&lon=2.3522&limit=100,0.7479119474675073
passage du Caire,12,Boutron,,,,-0,-0,Boutron,passage Caire,25,Paris,Paris,France,non,,2.350995,48.867695,75002,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=25+passage+Caire&lat=48.8566&lon=2.3522&limit=100,0.7479119474675073
passage du Caire,14,Boutron,,,,-0,-0,Boutron,passage Caire,25,Paris,Paris,France,non,,2.350995,48.867695,75002,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=25+passage+Caire&lat=48.8566&lon=2.3522&limit=100,0.7479119474675073
passage du Caire,16,Thoir,,,,-0,-0,Thoir,rue Angoulême,50,Paris,Paris,France,non,,,,,,https://api-adresse.data.gouv.fr/search/?q=50+rue+Angoulême&lat=48.8566&lon=2.3522&limit=100,
passage du Caire,18,Thoir,,,,-0,-0,Thoir,rue Angoulême,50,Paris,Paris,France,non,,,,,,https://api-adresse.data.gouv.fr/search/?q=50+rue+Angoulême&lat=48.8566&lon=2.3522&limit=100,
passage du Caire,22,Devauchelle,,,,-0,-0,Devauchelle,rue Claude Bernard,49,Paris,Paris,France,non,,2.345542,48.840364,75005,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=49+rue+Claude+Bernard&lat=48.8566&lon=2.3522&limit=100,0.8773074518626189
passage du Caire,24,Hainchelin,,,,-0,-0,Hainchelin,boulevard St Germain,21,Paris,Paris,France,non,,2.342721,48.851347,75006,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=21+boulevard+St+Germain&lat=48.8566&lon=2.3522&limit=100,0.6450945891296386
passage du Caire,26,Hainchelin,,,,-0,-0,Hainchelin,boulevard St Germain,21,Paris,Paris,France,non,,2.342721,48.851347,75006,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=21+boulevard+St+Germain&lat=48.8566&lon=2.3522&limit=100,0.6450945891296386
passage du Caire,28,Hainchelin,,,,-0,-0,Hainchelin,boulevard St Germain,21,Paris,Paris,France,non,,2.342721,48.851347,75006,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=21+boulevard+St+Germain&lat=48.8566&lon=2.3522&limit=100,0.6450945891296386
passage du Caire,30,Hainchelin,,,,-0,-0,Hainchelin,boulevard St Germain,21,Paris,Paris,France,non,,2.342721,48.851347,75006,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=21+boulevard+St+Germain&lat=48.8566&lon=2.3522&limit=100,0.6450945891296386
passage du Caire,36,Loustroux,,,,-0,-0,Loustroux,rue Washington,26,Paris,Paris,France,non,,2.303192,48.873186,75008,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=26+rue+Washington&lat=48.8566&lon=2.3522&limit=100,0.8748706682471695
passage du Caire,38,Loustroux,,,,-0,-0,Loustroux,rue Washington,26,Paris,Paris,France,non,,2.303192,48.873186,75008,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=26+rue+Washington&lat=48.8566&lon=2.3522&limit=100,0.8748706682471695
passage du Caire,40,Stremsdoerfer (Mme),,F,Mme,-0,-0,Stremsdoerfer,boulevard Batignolles,52,Paris,Paris,France,non,,2.326434,48.883112,75008,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=52+boulevard+Batignolles&lat=48.8566&lon=2.3522&limit=100,0.6805589730115058
passage du Caire,42,Stremsdoerfer (Mme),,F,Mme,-0,-0,Stremsdoerfer,boulevard Batignolles,52,Paris,Paris,France,non,,2.326434,48.883112,75008,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=52+boulevard+Batignolles&lat=48.8566&lon=2.3522&limit=100,0.6805589730115058
passage du Caire,44,Dauphin,,,,-0,-0,Dauphin,avenue Châtillon,55,Paris,Paris,France,non,,,,,,https://api-adresse.data.gouv.fr/search/?q=55+avenue+Châtillon&lat=48.8566&lon=2.3522&limit=100,
passage du Caire,46,Dauphin,,,,-0,-0,Dauphin,avenue Châtillon,55,Paris,Paris,France,non,,,,,,https://api-adresse.data.gouv.fr/search/?q=55+avenue+Châtillon&lat=48.8566&lon=2.3522&limit=100,
passage du Caire,48,Saradin,,,,-0,-0,Saradin,passage Caire,48,Paris,Paris,France,oui,,2.350139,48.867945,75002,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=48+passage+Caire&lat=48.8566&lon=2.3522&limit=100,0.7479091419549609
passage du Caire,50,Saradin,,,,-0,-0,Saradin,passage Caire,48,Paris,Paris,France,non,,2.350139,48.867945,75002,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=48+passage+Caire&lat=48.8566&lon=2.3522&limit=100,0.7479091419549609
passage du Caire,52,Champin,,,,-0,-0,Champin,rue Ecoles,17,Paris,Paris,France,non,,2.351162,48.847798,75005,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=17+rue+Ecoles&lat=48.8566&lon=2.3522&limit=100,0.6898917033284033
passage du Caire,54,Champin,,,,-0,-0,Champin,rue Ecoles,17,Paris,Paris,France,non,,2.351162,48.847798,75005,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=17+rue+Ecoles&lat=48.8566&lon=2.3522&limit=100,0.6898917033284033
passage du Caire,56,Reneaume (Hiers),,,,-0,-0,Reneaume,passage Caire,56,Paris,Paris,France,oui,,2.349897,48.868002,75002,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=56+passage+Caire&lat=48.8566&lon=2.3522&limit=100,0.7479084205766485
passage du Caire,58,Reneaume (Hiers),,,,-0,-0,Reneaume,passage Caire,56,Paris,Paris,France,non,,2.349897,48.868002,75002,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=56+passage+Caire&lat=48.8566&lon=2.3522&limit=100,0.7479084205766485
passage du Caire,60,Reneaume (Hiers),,,,-0,-0,Reneaume,passage Caire,56,Paris,Paris,France,non,,2.349897,48.868002,75002,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=56+passage+Caire&lat=48.8566&lon=2.3522&limit=100,0.7479084205766485
passage du Caire,62,Reneaume (Hiers),,,,-0,-0,Reneaume,passage Caire,56,Paris,Paris,France,non,,2.349897,48.868002,75002,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=56+passage+Caire&lat=48.8566&lon=2.3522&limit=100,0.7479084205766485
passage du Caire,64,Maquet,,,,-0,-0,Maquet,rue Paix,10,Paris,Paris,France,non,,,,,,https://api-adresse.data.gouv.fr/search/?q=10+rue+Paix&lat=48.8566&lon=2.3522&limit=100,
passage du Caire,66,Maquet,,,,-0,-0,Maquet,rue Paix,10,Paris,Paris,France,non,,,,,,https://api-adresse.data.gouv.fr/search/?q=10+rue+Paix&lat=48.8566&lon=2.3522&limit=100,
passage du Caire,68,Lesertisseux,,,,-0,-0,Lesertisseux,faubourg St Denis,9,Paris,Paris,France,non,,2.352757,48.870186,75010,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=9+faubourg+St+Denis&lat=48.8566&lon=2.3522&limit=100,0.5688432239778924
passage du Caire,70,Lesertisseux,,,,-0,-0,Lesertisseux,faubourg St Denis,9,Paris,Paris,France,non,,2.352757,48.870186,75010,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=9+faubourg+St+Denis&lat=48.8566&lon=2.3522&limit=100,0.5688432239778924
passage du Caire,72,Desmouliers (Vve),,F,Veuve,-0,-0,Desmouliers,Desmouliers (Vve),-0,Montgeron,Seine-et-Oise,France,non,,,,,,https://api-adresse.data.gouv.fr/search/?q=-0+Desmouliers+(Vve)&lat=48.8566&lon=2.3522&limit=100,
passage du Caire,74,Desmouliers (Vve),,F,Veuve,-0,-0,Desmouliers,Desmouliers (Vve),-0,Montgeron,Seine-et-Oise,France,non,,,,,,https://api-adresse.data.gouv.fr/search/?q=-0+Desmouliers+(Vve)&lat=48.8566&lon=2.3522&limit=100,
passage du Caire,76,Seringe,,,,-0,-0,Seringe,rue Rivoli,180,Paris,Paris,France,non,,2.359276,48.855534,75004,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=180+rue+Rivoli&lat=48.8566&lon=2.3522&limit=100,0.5460994126190813
passage du Caire,80,Seringe,,,,-0,-0,Seringe,rue Rivoli,180,Paris,Paris,France,non,,2.359276,48.855534,75004,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=180+rue+Rivoli&lat=48.8566&lon=2.3522&limit=100,0.5460994126190813
passage du Caire,82,Deriquen (Mme),,F,Mme,-0,-0,Deriquen,rue Lebel,9,Paris,Paris,France,non,,2.31818,48.89317,75017,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=9+rue+Lebel&lat=48.8566&lon=2.3522&limit=100,0.46435222246583124
passage du Caire,84,Deriquen (Mme),,F,Mme,-0,-0,Deriquen,rue Lebel,9,Paris,Paris,France,non,,2.31818,48.89317,75017,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=9+rue+Lebel&lat=48.8566&lon=2.3522&limit=100,0.46435222246583124
passage du Caire,86,Deriquen (Mme),,F,Mme,-0,-0,Deriquen,rue Lebel,9,Paris,Paris,France,non,,2.31818,48.89317,75017,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=9+rue+Lebel&lat=48.8566&lon=2.3522&limit=100,0.46435222246583124
passage du Caire,88,Deriquen (Mme),,F,Mme,-0,-0,Deriquen,rue Lebel,9,Paris,Paris,France,non,,2.31818,48.89317,75017,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=9+rue+Lebel&lat=48.8566&lon=2.3522&limit=100,0.46435222246583124
passage du Caire,90,Duval,,,,-0,-0,Duval,rue Réaumur,18,Paris,Paris,France,non,,2.352167,48.866209,75002,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=18+rue+Réaumur&lat=48.8566&lon=2.3522&limit=100,0.6998479401376707
passage du Caire,92,Duval,,,,-0,-0,Duval,rue Réaumur,18,Paris,Paris,France,non,,2.352167,48.866209,75002,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=18+rue+Réaumur&lat=48.8566&lon=2.3522&limit=100,0.6998479401376707
passage du Caire,94,Duval,,,,-0,-0,Duval,rue Réaumur,18,Paris,Paris,France,non,,2.352167,48.866209,75002,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=18+rue+Réaumur&lat=48.8566&lon=2.3522&limit=100,0.6998479401376707
passage du Caire,96,Duval,,,,-0,-0,Duval,rue Réaumur,18,Paris,Paris,France,non,,2.352167,48.866209,75002,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=18+rue+Réaumur&lat=48.8566&lon=2.3522&limit=100,0.6998479401376707
passage du Caire,98,Maquet,,,,-0,-0,Maquet,rue Paix,10,Paris,Paris,France,non,,,,,,https://api-adresse.data.gouv.fr/search/?q=10+rue+Paix&lat=48.8566&lon=2.3522&limit=100,
passage du Caire,100,Maquet,,,,-0,-0,Maquet,rue Paix,10,Paris,Paris,France,non,,,,,,https://api-adresse.data.gouv.fr/search/?q=10+rue+Paix&lat=48.8566&lon=2.3522&limit=100,
passage du Caire,102,Reneaume (Hiers),,,,-0,-0,Reneaume,passage Caire,56,Paris,Paris,France,non,,2.349897,48.868002,75002,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=56+passage+Caire&lat=48.8566&lon=2.3522&limit=100,0.7479084205766485
passage du Caire,104,Reneaume (Hiers),,,,-0,-0,Reneaume,passage Caire,56,Paris,Paris,France,non,,2.349897,48.868002,75002,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=56+passage+Caire&lat=48.8566&lon=2.3522&limit=100,0.7479084205766485
place du Caire,2,Truchy,,,,-0,-0,Truchy,avenue Friedland,4,Paris,Paris,France,non,,2.304644,48.874986,75008,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=4+avenue+Friedland&lat=48.8566&lon=2.3522&limit=100,0.7623697529077923
rue du Caire,9,Maret,,,,-0,-0,Maret,avenue Bois de Boulogne,8,Paris,Paris,France,non,,2.2868,48.875168,75016,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=8+avenue+Bois+de+Boulogne&lat=48.8566&lon=2.3522&limit=100,0.6221927170923311
rue du Caire,11,Camaille,,,,-0,-0,Camaille,rue Taitbout,52,Paris,Paris,France,non,,2.335316,48.874805,75009,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=52+rue+Taitbout&lat=48.8566&lon=2.3522&limit=100,0.8772733537992682
rue du Caire,13,Dusouchet,,,,-0,-0,Dusouchet,rue Sully,32,Paris,Paris,France,non,,,,,,https://api-adresse.data.gouv.fr/search/?q=32+rue+Sully&lat=48.8566&lon=2.3522&limit=100,
rue du Caire,15,Ricard,,,,-0,-0,Ricard,rue Tour,78,Paris,Paris,France,non,,,,,,https://api-adresse.data.gouv.fr/search/?q=78+rue+Tour&lat=48.8566&lon=2.3522&limit=100,
rue du Caire,17,Porte,,,,-0,-0,Porte,rue Ancelle,9,Paris,Paris,France,non,,,,,,https://api-adresse.data.gouv.fr/search/?q=9+rue+Ancelle&lat=48.8566&lon=2.3522&limit=100,
rue du Caire,19,Lorgnet (Vve),,F,Veuve,-0,-0,Lorgnet,rue Joubert,26,Paris,Paris,France,non,,2.329458,48.87473,75009,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=26+rue+Joubert&lat=48.8566&lon=2.3522&limit=100,0.8772332272859511
rue du Caire,21,Labesse (de),,,,-0,de,Labesse,rue Paul Louis Courrier,13,Paris,Paris,France,non,,2.324604,48.856087,75007,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=13+rue+Paul+Louis+Courrier&lat=48.8566&lon=2.3522&limit=100,0.5864725090737658
rue du Caire,23,Ribot,,,,-0,-0,Ribot,boulevard Pereire,206,Paris,Paris,France,non,,2.288405,48.880461,75017,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=206+boulevard+Pereire&lat=48.8566&lon=2.3522&limit=100,0.8808183276399422
rue du Caire,25,Parrain,,,,-0,-0,Parrain,-0,Rioin (Puy-de-Dôme),,Puy-de-Dôme,France,non,,,,,,https://api-adresse.data.gouv.fr/search/?q=Rioin+(Puy-de-Dôme)+-0&lat=48.8566&lon=2.3522&limit=100,
rue du Caire,27,Decloux,,,,-0,-0,Decloux,rue Caire,27,Paris,Paris,France,oui,,2.299512,48.852334,75007,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=27+rue+Caire&lat=48.8566&lon=2.3522&limit=100,0.305001532911124
rue du Caire,29,Bossion,,,,-0,-0,Bossion,rue Bonaparte,11,Paris,Paris,France,non,,2.334786,48.85662,75006,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=11+rue+Bonaparte&lat=48.8566&lon=2.3522&limit=100,0.8758371678384108
rue du Caire,31,Cousin (Vve),,F,Veuve,-0,-0,Cousin,rue Montalivet,3,Paris,Paris,France,non,,2.319183,48.870782,75008,https://api-adresse.data.gouv.fr,https://api-adresse.data.gouv.fr/search/?q=3+rue+Montalivet&lat=48.8566&lon=2.3522&limit=100,0.8751334601038518
